Time,theta_0,theta_1,theta_2
1742949969.141264,-0.020725762471556664,-0.03099057450890541,0.5778204798698425
1742949969.1569393,-0.020706268027424812,-0.031013552099466324,0.577570378780365
1742949969.1737912,-0.020699480548501015,-0.031035691499710083,0.5773347020149231
1742949969.1898365,-0.020689692348241806,-0.031074073165655136,0.577113151550293
1742949969.2050405,-0.020689701661467552,-0.03107922151684761,0.5768988132476807
1742949969.2211242,-0.02067927084863186,-0.031087495386600494,0.5766730308532715
1742949969.2380078,-0.02068505808711052,-0.031095778569579124,0.5764340758323669
1742949969.2537706,-0.020698945969343185,-0.031105047091841698,0.5762143731117249
1742949969.2692366,-0.02068292908370495,-0.031129812821745872,0.5760049819946289
1742949969.285125,-0.020707428455352783,-0.031122228130698204,0.5758318305015564
1742949969.301331,-0.020739980041980743,-0.031130002811551094,0.5756651759147644
1742949969.3171663,-0.02078118734061718,-0.03112941049039364,0.5755342245101929
1742949969.3335462,-0.020829573273658752,-0.031119607388973236,0.5754230618476868
1742949969.3500893,-0.0208700280636549,-0.031125307083129883,0.5753301382064819
1742949969.366104,-0.020884986966848373,-0.031143739819526672,0.57526034116745
1742949969.3816123,-0.020922686904668808,-0.031152600422501564,0.5751848220825195
1742949969.39792,-0.020976565778255463,-0.03115115314722061,0.575117290019989
1742949969.413302,-0.02100841887295246,-0.031174104660749435,0.575088381767273
1742949969.4298446,-0.021026864647865295,-0.031177576631307602,0.5750623941421509
1742949969.4460328,-0.021049045026302338,-0.031174270436167717,0.5750473737716675
1742949969.4612083,-0.021084997802972794,-0.03114895150065422,0.5750497579574585
1742949969.478124,-0.021100085228681564,-0.031107740476727486,0.575096845626831
1742949969.4935503,-0.021125366911292076,-0.03106730431318283,0.5751705169677734
1742949969.508813,-0.021139757707715034,-0.031040621921420097,0.5752821564674377
1742949969.5249317,-0.021166162565350533,-0.03104807622730732,0.5754196643829346
1742949969.5434828,-0.021176060661673546,-0.0310457032173872,0.575581431388855
1742949969.5583212,-0.02118542231619358,-0.031038979068398476,0.5757572650909424
1742949969.5733716,-0.02118145115673542,-0.03104708343744278,0.5759398341178894
1742949969.5903947,-0.021153850480914116,-0.03104635700583458,0.5761309266090393
1742949969.6050818,-0.021132437512278557,-0.031030703336000443,0.5763232707977295
1742949969.6214182,-0.0211176797747612,-0.03101622499525547,0.5765141844749451
1742949969.6370347,-0.02110578678548336,-0.03100692294538021,0.5767130255699158
1742949969.6548636,-0.021085159853100777,-0.03098459728062153,0.5769185423851013
1742949969.6690433,-0.02108440361917019,-0.030970657244324684,0.5771325826644897
1742949969.685926,-0.02106158621609211,-0.030951952561736107,0.5773496627807617
1742949969.7011805,-0.021015329286456108,-0.03095271624624729,0.5775913596153259
1742949969.7169826,-0.02101781591773033,-0.03093843162059784,0.5778413414955139
1742949969.7348688,-0.020990075543522835,-0.030925266444683075,0.5780431628227234
1742949969.7503026,-0.020962854847311974,-0.030913537368178368,0.578197181224823
1742949969.7660012,-0.020939849317073822,-0.03091328777372837,0.5783270597457886
1742949969.782971,-0.0209303367882967,-0.03092101216316223,0.5784012675285339
1742949969.797087,-0.020919183269143105,-0.030912216752767563,0.5784325003623962
1742949969.8133926,-0.02090364694595337,-0.03091396391391754,0.5784305334091187
1742949969.8291218,-0.020893018692731857,-0.03092147596180439,0.578410267829895
1742949969.8463159,-0.020866643637418747,-0.030919894576072693,0.5783358812332153
1742949969.8612885,-0.020861314609646797,-0.030921749770641327,0.5782650709152222
1742949969.8769426,-0.020889533683657646,-0.030944954603910446,0.5782168507575989
1742949969.8930948,-0.020919186994433403,-0.03095497377216816,0.5781718492507935
1742949969.9103506,-0.020939093083143234,-0.030978890135884285,0.578108549118042
1742949969.925895,-0.02096632681787014,-0.03100225329399109,0.5780636668205261
1742949969.9412034,-0.021005898714065552,-0.031015221029520035,0.578031599521637
1742949969.956909,-0.021049082279205322,-0.0310220904648304,0.5780152082443237
1742949969.9732788,-0.021096965298056602,-0.03103192336857319,0.5779904723167419
1742949969.9899368,-0.021140025928616524,-0.03102526254951954,0.5779381990432739
1742949970.0049453,-0.021193500608205795,-0.031027639284729958,0.5779247283935547
1742949970.0211086,-0.02128845825791359,-0.031011143699288368,0.5779683589935303
1742949970.0383883,-0.021387208253145218,-0.030990848317742348,0.5780086517333984
1742949970.0548995,-0.021480752155184746,-0.030972471460700035,0.5780413746833801
1742949970.0700922,-0.021555451676249504,-0.03093196079134941,0.5780702829360962
1742949970.0849962,-0.02165917120873928,-0.030910855159163475,0.5781018137931824
1742949970.101293,-0.02172032743692398,-0.030891859903931618,0.5781230330467224
1742949970.1184256,-0.02184055745601654,-0.030866632238030434,0.5781331658363342
1742949970.1334543,-0.021940216422080994,-0.03082936257123947,0.5781385898590088
1742949970.1499877,-0.022033460438251495,-0.03078075498342514,0.5781493782997131
1742949970.1659532,-0.022133637219667435,-0.030747320502996445,0.5781567096710205
1742949970.1815865,-0.022245746105909348,-0.030712418258190155,0.5782058835029602
1742949970.1970606,-0.02233915589749813,-0.030685415491461754,0.5782629251480103
1742949970.2129414,-0.02241838164627552,-0.030653176829218864,0.5783241987228394
1742949970.2288802,-0.022504230961203575,-0.030611494556069374,0.578420102596283
1742949970.2458966,-0.022590233013033867,-0.03055829554796219,0.5785418748855591
1742949970.2612946,-0.022664472460746765,-0.030526703223586082,0.578662633895874
1742949970.276978,-0.022745734080672264,-0.030477195978164673,0.5788010358810425
1742949970.2934444,-0.02280481532216072,-0.030423443764448166,0.578945517539978
1742949970.3089962,-0.022883033379912376,-0.030390936881303787,0.5790989995002747
1742949970.3249602,-0.022936798632144928,-0.030355753377079964,0.5792481303215027
1742949970.3427763,-0.02297198958694935,-0.03030739538371563,0.5794066786766052
1742949970.3569465,-0.0230087973177433,-0.03027169033885002,0.5795565843582153
1742949970.373334,-0.023042984306812286,-0.030250417068600655,0.5797085165977478
1742949970.3903253,-0.023064156994223595,-0.030214490368962288,0.5798519849777222
1742949970.4049447,-0.02308579906821251,-0.030194345861673355,0.5800032019615173
1742949970.4228804,-0.02308116853237152,-0.03016619198024273,0.5801243185997009
1742949970.4392357,-0.023077575489878654,-0.030155334621667862,0.5802454948425293
1742949970.45331,-0.02305789664387703,-0.03013923577964306,0.5803251266479492
1742949970.4701319,-0.02305200695991516,-0.030116740614175797,0.5803981423377991
1742949970.4860163,-0.0230198185890913,-0.03012135438621044,0.5804443359375
1742949970.5013587,-0.022974781692028046,-0.030116181820631027,0.5805092453956604
1742949970.5170364,-0.022911133244633675,-0.030112598091363907,0.5805493593215942
1742949970.5335128,-0.02285304293036461,-0.030140792950987816,0.5805404782295227
1742949970.5500998,-0.02281264401972294,-0.030160848051309586,0.5805045366287231
1742949970.5664425,-0.022787492722272873,-0.030170444399118423,0.580459713935852
1742949970.5811648,-0.022756842896342278,-0.03019513189792633,0.5803738236427307
1742949970.5969152,-0.02273712307214737,-0.030215369537472725,0.5802701711654663
1742949970.613221,-0.022714080289006233,-0.030251411721110344,0.5801867246627808
1742949970.6301477,-0.02267335169017315,-0.030269896611571312,0.5800603032112122
